,year,month,day,extent,date
7723,2016,2,23,27.7,23.0/2.0/2016.0
7724,2016,2,24,28.0,24.0/2.0/2016.0
7725,2016,2,25,28.6,25.0/2.0/2016.0
7726,2016,2,26,28.5,26.0/2.0/2016.0
7727,2016,2,27,28.4,27.0/2.0/2016.0
7728,2016,2,28,28.7,28.0/2.0/2016.0
7729,2016,2,29,28.7,29.0/2.0/2016.0
7730,2016,3,1,28.6,1.0/3.0/2016.0
7731,2016,3,2,28.5,2.0/3.0/2016.0
7732,2016,3,3,28.1,3.0/3.0/2016.0
7733,2016,3,4,27.9,4.0/3.0/2016.0
7734,2016,3,5,28.7,5.0/3.0/2016.0
7735,2016,3,6,28.4,6.0/3.0/2016.0
7736,2016,3,7,29.1,7.0/3.0/2016.0
7737,2016,3,8,29.2,8.0/3.0/2016.0
7738,2016,3,9,28.6,9.0/3.0/2016.0
7739,2016,3,10,28.6,10.0/3.0/2016.0
7740,2016,3,11,29.8,11.0/3.0/2016.0
7741,2016,3,12,29.7,12.0/3.0/2016.0
7742,2016,3,13,29.6,13.0/3.0/2016.0
7743,2016,3,14,29.5,14.0/3.0/2016.0
7744,2016,3,15,29.4,15.0/3.0/2016.0
7745,2016,3,16,29.6,16.0/3.0/2016.0
7746,2016,3,17,29.5,17.0/3.0/2016.0
7747,2016,3,18,29.3,18.0/3.0/2016.0
7748,2016,3,19,30.0,19.0/3.0/2016.0
7749,2016,3,20,30.6,20.0/3.0/2016.0
7750,2016,3,21,31.6,21.0/3.0/2016.0
7751,2016,3,22,31.6,22.0/3.0/2016.0
7752,2016,3,23,30.6,23.0/3.0/2016.0
7753,2016,3,24,30.1,24.0/3.0/2016.0
7754,2016,3,25,29.1,25.0/3.0/2016.0
7755,2016,3,26,29.0,26.0/3.0/2016.0
7756,2016,3,27,29.0,27.0/3.0/2016.0
7757,2016,3,28,29.6,28.0/3.0/2016.0
7758,2016,3,29,30.1,29.0/3.0/2016.0
7759,2016,3,30,30.1,30.0/3.0/2016.0
7760,2016,3,31,29.9,31.0/3.0/2016.0
7761,2016,4,1,30.1,1.0/4.0/2016.0
7762,2016,4,2,30.3,2.0/4.0/2016.0
7763,2016,4,3,30.5,3.0/4.0/2016.0
7764,2016,4,4,30.7,4.0/4.0/2016.0
7765,2016,4,5,30.4,5.0/4.0/2016.0
7766,2016,4,6,30.6,6.0/4.0/2016.0
7767,2016,4,7,30.9,7.0/4.0/2016.0
7768,2016,4,8,30.7,8.0/4.0/2016.0
7769,2016,4,9,30.5,9.0/4.0/2016.0
7770,2016,4,10,30.1,10.0/4.0/2016.0
7771,2016,4,11,30.4,11.0/4.0/2016.0
7772,2016,4,12,31.4,12.0/4.0/2016.0
7773,2016,4,13,32.2,13.0/4.0/2016.0
7774,2016,4,14,32.2,14.0/4.0/2016.0
7775,2016,4,15,31.9,15.0/4.0/2016.0
7776,2016,4,16,31.6,16.0/4.0/2016.0
7777,2016,4,17,31.6,17.0/4.0/2016.0
7778,2016,4,18,31.0,18.0/4.0/2016.0
7779,2016,4,19,31.2,19.0/4.0/2016.0
7780,2016,4,20,31.6,20.0/4.0/2016.0
7781,2016,4,21,32.3,21.0/4.0/2016.0
7782,2016,4,22,33.6,22.0/4.0/2016.0
7783,2016,4,23,33.6,23.0/4.0/2016.0
7784,2016,4,24,33.0,24.0/4.0/2016.0
7785,2016,4,25,33.0,25.0/4.0/2016.0
7786,2016,4,26,31.6,26.0/4.0/2016.0
7787,2016,4,27,31.4,27.0/4.0/2016.0
7788,2016,4,28,31.9,28.0/4.0/2016.0
7789,2016,4,29,31.9,29.0/4.0/2016.0
7790,2016,4,30,31.5,30.0/4.0/2016.0
7791,2016,5,1,32.2,1.0/5.0/2016.0
7792,2016,5,2,32.2,2.0/5.0/2016.0
7793,2016,5,3,32.6,3.0/5.0/2016.0
7794,2016,5,4,32.2,4.0/5.0/2016.0
7795,2016,5,5,29.1,5.0/5.0/2016.0
7796,2016,5,6,31.9,6.0/5.0/2016.0
7797,2016,5,7,31.7,7.0/5.0/2016.0
7798,2016,5,8,32.1,8.0/5.0/2016.0
7799,2016,5,9,32.0,9.0/5.0/2016.0
7800,2016,5,10,32.4,10.0/5.0/2016.0
7801,2016,5,11,32.0,11.0/5.0/2016.0
7802,2016,5,12,32.4,12.0/5.0/2016.0
7803,2016,5,13,32.2,13.0/5.0/2016.0
7804,2016,5,14,32.2,14.0/5.0/2016.0
7805,2016,5,15,32.2,15.0/5.0/2016.0
7806,2016,5,16,29.9,16.0/5.0/2016.0
7807,2016,5,17,26.0,17.0/5.0/2016.0
7808,2016,5,18,25.9,18.0/5.0/2016.0
7809,2016,5,19,28.5,19.0/5.0/2016.0
7810,2016,5,20,31.0,20.0/5.0/2016.0
7811,2016,5,21,32.6,21.0/5.0/2016.0
7812,2016,5,22,33.7,22.0/5.0/2016.0
7813,2016,5,23,33.7,23.0/5.0/2016.0
7814,2016,5,24,33.9,24.0/5.0/2016.0
7815,2016,5,25,34.5,25.0/5.0/2016.0
7816,2016,5,26,33.9,26.0/5.0/2016.0
7817,2016,5,27,32.4,27.0/5.0/2016.0
7818,2016,5,28,32.6,28.0/5.0/2016.0
7819,2016,5,29,32.6,29.0/5.0/2016.0
7820,2016,5,30,32.9,30.0/5.0/2016.0
7821,2016,5,31,32.7,31.0/5.0/2016.0
7822,2016,6,1,32.6,1.0/6.0/2016.0
7823,2016,6,2,31.6,2.0/6.0/2016.0
7824,2016,6,3,31.7,3.0/6.0/2016.0
7825,2016,6,4,31.0,4.0/6.0/2016.0
7826,2016,6,5,31.2,5.0/6.0/2016.0
7827,2016,6,6,30.8,6.0/6.0/2016.0
7828,2016,6,7,29.6,7.0/6.0/2016.0
7829,2016,6,8,29.0,8.0/6.0/2016.0
7830,2016,6,9,31.1,9.0/6.0/2016.0
7831,2016,6,10,31.9,10.0/6.0/2016.0
7832,2016,6,11,32.4,11.0/6.0/2016.0
7833,2016,6,12,32.3,12.0/6.0/2016.0
7834,2016,6,13,33.0,13.0/6.0/2016.0
7835,2016,6,14,33.2,14.0/6.0/2016.0
7836,2016,6,15,33.0,15.0/6.0/2016.0
7837,2016,6,16,32.4,16.0/6.0/2016.0
7838,2016,6,17,32.1,17.0/6.0/2016.0
7839,2016,6,18,31.1,18.0/6.0/2016.0
7840,2016,6,19,30.7,19.0/6.0/2016.0
7841,2016,6,20,29.4,20.0/6.0/2016.0
7842,2016,6,21,29.2,21.0/6.0/2016.0
7843,2016,6,22,29.4,22.0/6.0/2016.0
7844,2016,6,23,28.9,23.0/6.0/2016.0
7845,2016,6,24,30.4,24.0/6.0/2016.0
7846,2016,6,25,28.1,25.0/6.0/2016.0
7847,2016,6,26,28.0,26.0/6.0/2016.0
7848,2016,6,27,28.8,27.0/6.0/2016.0
7849,2016,6,28,28.0,28.0/6.0/2016.0
7850,2016,6,29,27.7,29.0/6.0/2016.0
7851,2016,6,30,30.0,30.0/6.0/2016.0
7852,2016,7,1,31.4,1.0/7.0/2016.0
7853,2016,7,2,31.1,2.0/7.0/2016.0
7854,2016,7,3,31.1,3.0/7.0/2016.0
7855,2016,7,4,31.4,4.0/7.0/2016.0
7856,2016,7,5,31.3,5.0/7.0/2016.0
7857,2016,7,6,30.9,6.0/7.0/2016.0
7858,2016,7,7,29.3,7.0/7.0/2016.0
7859,2016,7,8,30.9,8.0/7.0/2016.0
7860,2016,7,9,32.0,9.0/7.0/2016.0
7861,2016,7,10,31.9,10.0/7.0/2016.0
7862,2016,7,11,32.4,11.0/7.0/2016.0
7863,2016,7,12,32.4,12.0/7.0/2016.0
7864,2016,7,13,31.9,13.0/7.0/2016.0
7865,2016,7,14,31.6,14.0/7.0/2016.0
7866,2016,7,15,31.0,15.0/7.0/2016.0
7867,2016,7,16,30.4,16.0/7.0/2016.0
7868,2016,7,17,29.6,17.0/7.0/2016.0
7869,2016,7,18,29.7,18.0/7.0/2016.0
7870,2016,7,19,28.6,19.0/7.0/2016.0
7871,2016,7,20,29.2,20.0/7.0/2016.0
7872,2016,7,21,29.3,21.0/7.0/2016.0
7873,2016,7,22,29.2,22.0/7.0/2016.0
7874,2016,7,23,29.1,23.0/7.0/2016.0
7875,2016,7,24,30.6,24.0/7.0/2016.0
7876,2016,7,25,29.2,25.0/7.0/2016.0
7877,2016,7,26,29.5,26.0/7.0/2016.0
7878,2016,7,27,29.7,27.0/7.0/2016.0
7879,2016,7,28,30.1,28.0/7.0/2016.0
7880,2016,7,29,29.5,29.0/7.0/2016.0
7881,2016,7,30,28.5,30.0/7.0/2016.0
7882,2016,7,31,29.6,31.0/7.0/2016.0
7883,2016,8,1,29.7,1.0/8.0/2016.0
7884,2016,8,2,30.5,2.0/8.0/2016.0
7885,2016,8,3,31.3,3.0/8.0/2016.0
7886,2016,8,4,31.5,4.0/8.0/2016.0
7887,2016,8,5,31.4,5.0/8.0/2016.0
7888,2016,8,6,32.3,6.0/8.0/2016.0
7889,2016,8,7,32.0,7.0/8.0/2016.0
7890,2016,8,8,31.4,8.0/8.0/2016.0
7891,2016,8,9,30.7,9.0/8.0/2016.0
7892,2016,8,10,31.0,10.0/8.0/2016.0
7893,2016,8,11,31.5,11.0/8.0/2016.0
7894,2016,8,12,31.6,12.0/8.0/2016.0
7895,2016,8,13,30.6,13.0/8.0/2016.0
7896,2016,8,14,31.5,14.0/8.0/2016.0
7897,2016,8,15,32.7,15.0/8.0/2016.0
7898,2016,8,16,32.6,16.0/8.0/2016.0
7899,2016,8,17,32.4,17.0/8.0/2016.0
7900,2016,8,18,31.6,18.0/8.0/2016.0
7901,2016,8,19,31.9,19.0/8.0/2016.0
7902,2016,8,20,32.0,20.0/8.0/2016.0
7903,2016,8,21,31.6,21.0/8.0/2016.0
7904,2016,8,22,31.9,22.0/8.0/2016.0
7905,2016,8,23,30.4,23.0/8.0/2016.0
7906,2016,8,24,31.1,24.0/8.0/2016.0
7907,2016,8,25,30.0,25.0/8.0/2016.0
7908,2016,8,26,28.5,26.0/8.0/2016.0
7909,2016,8,27,28.0,27.0/8.0/2016.0
7910,2016,8,28,29.5,28.0/8.0/2016.0
7911,2016,8,29,29.5,29.0/8.0/2016.0
7912,2016,8,30,27.9,30.0/8.0/2016.0
7913,2016,8,31,28.3,31.0/8.0/2016.0
7914,2016,9,1,28.9,1.0/9.0/2016.0
7915,2016,9,2,29.4,2.0/9.0/2016.0
7916,2016,9,3,29.1,3.0/9.0/2016.0
7917,2016,9,4,29.5,4.0/9.0/2016.0
7918,2016,9,5,30.2,5.0/9.0/2016.0
7919,2016,9,6,30.6,6.0/9.0/2016.0
7920,2016,9,7,30.6,7.0/9.0/2016.0
7921,2016,9,8,30.8,8.0/9.0/2016.0
7922,2016,9,9,30.1,9.0/9.0/2016.0
7923,2016,9,10,29.3,10.0/9.0/2016.0
7924,2016,9,11,28.7,11.0/9.0/2016.0
7925,2016,9,12,28.9,12.0/9.0/2016.0
7926,2016,9,13,29.2,13.0/9.0/2016.0
7927,2016,9,14,28.0,14.0/9.0/2016.0
7928,2016,9,15,29.1,15.0/9.0/2016.0
7929,2016,9,16,29.0,16.0/9.0/2016.0
7930,2016,9,17,28.1,17.0/9.0/2016.0
7931,2016,9,18,30.4,18.0/9.0/2016.0
7932,2016,9,19,30.8,19.0/9.0/2016.0
7933,2016,9,20,27.8,20.0/9.0/2016.0
7934,2016,9,21,25.8,21.0/9.0/2016.0
7935,2016,9,22,30.2,22.0/9.0/2016.0
7936,2016,9,23,30.9,23.0/9.0/2016.0
7937,2016,9,24,31.1,24.0/9.0/2016.0
7938,2016,9,25,31.0,25.0/9.0/2016.0
7939,2016,9,26,31.1,26.0/9.0/2016.0
7940,2016,9,27,30.0,27.0/9.0/2016.0
7941,2016,9,28,27.5,28.0/9.0/2016.0
7942,2016,9,29,27.6,29.0/9.0/2016.0
7943,2016,9,30,29.6,30.0/9.0/2016.0
7944,2016,10,1,30.6,1.0/10.0/2016.0
7945,2016,10,2,29.9,2.0/10.0/2016.0
7946,2016,10,3,29.7,3.0/10.0/2016.0
7947,2016,10,4,30.1,4.0/10.0/2016.0
7948,2016,10,5,30.7,5.0/10.0/2016.0
7949,2016,10,6,31.0,6.0/10.0/2016.0
7950,2016,10,7,30.6,7.0/10.0/2016.0
7951,2016,10,8,30.8,8.0/10.0/2016.0
7952,2016,10,9,30.2,9.0/10.0/2016.0
7953,2016,10,10,30.4,10.0/10.0/2016.0
7954,2016,10,11,29.9,11.0/10.0/2016.0
7955,2016,10,12,30.5,12.0/10.0/2016.0
7956,2016,10,13,30.1,13.0/10.0/2016.0
7957,2016,10,14,29.5,14.0/10.0/2016.0
7958,2016,10,15,28.8,15.0/10.0/2016.0
7959,2016,10,16,28.6,16.0/10.0/2016.0
7960,2016,10,17,28.4,17.0/10.0/2016.0
7961,2016,10,18,28.9,18.0/10.0/2016.0
7962,2016,10,19,28.7,19.0/10.0/2016.0
7963,2016,10,20,28.6,20.0/10.0/2016.0
7964,2016,10,21,28.9,21.0/10.0/2016.0
7965,2016,10,22,28.7,22.0/10.0/2016.0
7966,2016,10,23,28.1,23.0/10.0/2016.0
7967,2016,10,24,28.1,24.0/10.0/2016.0
7968,2016,10,25,28.0,25.0/10.0/2016.0
7969,2016,10,26,28.7,26.0/10.0/2016.0
7970,2016,10,27,28.4,27.0/10.0/2016.0
7971,2016,10,28,29.4,28.0/10.0/2016.0
7972,2016,10,29,29.0,29.0/10.0/2016.0
7973,2016,10,30,27.2,30.0/10.0/2016.0
7974,2016,10,31,28.1,31.0/10.0/2016.0
7975,2016,11,1,27.6,1.0/11.0/2016.0
7976,2016,11,2,26.4,2.0/11.0/2016.0
7977,2016,11,3,27.0,3.0/11.0/2016.0
7978,2016,11,4,29.0,4.0/11.0/2016.0
7979,2016,11,5,28.0,5.0/11.0/2016.0
7980,2016,11,6,28.7,6.0/11.0/2016.0
7981,2016,11,7,27.8,7.0/11.0/2016.0
7982,2016,11,8,26.8,8.0/11.0/2016.0
7983,2016,11,9,26.1,9.0/11.0/2016.0
7984,2016,11,10,26.5,10.0/11.0/2016.0
7985,2016,11,11,26.5,11.0/11.0/2016.0
7986,2016,11,12,27.9,12.0/11.0/2016.0
7987,2016,11,13,27.8,13.0/11.0/2016.0
7988,2016,11,14,28.7,14.0/11.0/2016.0
7989,2016,11,15,28.6,15.0/11.0/2016.0
7990,2016,11,16,28.4,16.0/11.0/2016.0
7991,2016,11,17,27.5,17.0/11.0/2016.0
7992,2016,11,18,27.0,18.0/11.0/2016.0
7993,2016,11,19,26.3,19.0/11.0/2016.0
7994,2016,11,20,26.1,20.0/11.0/2016.0
7995,2016,11,21,26.4,21.0/11.0/2016.0
7996,2016,11,22,26.0,22.0/11.0/2016.0
7997,2016,11,23,26.2,23.0/11.0/2016.0
7998,2016,11,24,25.8,24.0/11.0/2016.0
7999,2016,11,25,25.7,25.0/11.0/2016.0
8000,2016,11,26,25.6,26.0/11.0/2016.0
8001,2016,11,27,24.8,27.0/11.0/2016.0
8002,2016,11,28,24.5,28.0/11.0/2016.0
8003,2016,11,29,24.8,29.0/11.0/2016.0
8004,2016,11,30,25.7,30.0/11.0/2016.0
8005,2016,12,1,24.6,1.0/12.0/2016.0
8006,2016,12,2,25.6,2.0/12.0/2016.0
8007,2016,12,3,25.6,3.0/12.0/2016.0
8008,2016,12,4,26.3,4.0/12.0/2016.0
8009,2016,12,5,26.6,5.0/12.0/2016.0
8010,2016,12,6,25.8,6.0/12.0/2016.0
8011,2016,12,7,25.6,7.0/12.0/2016.0
8012,2016,12,8,25.8,8.0/12.0/2016.0
8013,2016,12,9,25.1,9.0/12.0/2016.0
8014,2016,12,10,24.6,10.0/12.0/2016.0
8015,2016,12,11,24.6,11.0/12.0/2016.0
8016,2016,12,12,22.1,12.0/12.0/2016.0
8017,2016,12,13,26.0,13.0/12.0/2016.0
8018,2016,12,14,26.1,14.0/12.0/2016.0
8019,2016,12,15,26.6,15.0/12.0/2016.0
8020,2016,12,16,26.4,16.0/12.0/2016.0
8021,2016,12,17,25.5,17.0/12.0/2016.0
8022,2016,12,18,25.2,18.0/12.0/2016.0
8023,2016,12,19,25.4,19.0/12.0/2016.0
8024,2016,12,20,25.8,20.0/12.0/2016.0
8025,2016,12,21,26.0,21.0/12.0/2016.0
8026,2016,12,22,24.7,22.0/12.0/2016.0
8027,2016,12,23,24.0,23.0/12.0/2016.0
8028,2016,12,24,23.9,24.0/12.0/2016.0
8029,2016,12,25,24.4,25.0/12.0/2016.0
8030,2016,12,26,25.0,26.0/12.0/2016.0
8031,2016,12,27,26.0,27.0/12.0/2016.0
8032,2016,12,28,25.8,28.0/12.0/2016.0
8033,2016,12,29,25.0,29.0/12.0/2016.0
8034,2016,12,30,24.6,30.0/12.0/2016.0
8035,2016,12,31,24.9,31.0/12.0/2016.0
8036,2017,1,1,25.6,1.0/1.0/2017.0
8037,2017,1,2,25.8,2.0/1.0/2017.0
8038,2017,1,3,24.9,3.0/1.0/2017.0
8039,2017,1,4,24.9,4.0/1.0/2017.0
8040,2017,1,5,25.1,5.0/1.0/2017.0
8041,2017,1,6,25.0,6.0/1.0/2017.0
8042,2017,1,7,25.5,7.0/1.0/2017.0
8043,2017,1,8,24.1,8.0/1.0/2017.0
8044,2017,1,9,24.1,9.0/1.0/2017.0
8045,2017,1,10,24.6,10.0/1.0/2017.0
8046,2017,1,11,24.6,11.0/1.0/2017.0
8047,2017,1,12,25.1,12.0/1.0/2017.0
8048,2017,1,13,25.1,13.0/1.0/2017.0
8049,2017,1,14,25.1,14.0/1.0/2017.0
8050,2017,1,15,25.0,15.0/1.0/2017.0
8051,2017,1,16,23.9,16.0/1.0/2017.0
8052,2017,1,17,24.2,17.0/1.0/2017.0
8053,2017,1,18,24.8,18.0/1.0/2017.0
8054,2017,1,19,25.9,19.0/1.0/2017.0
8055,2017,1,20,26.4,20.0/1.0/2017.0
8056,2017,1,21,27.1,21.0/1.0/2017.0
8057,2017,1,22,26.4,22.0/1.0/2017.0
8058,2017,1,23,25.8,23.0/1.0/2017.0
8059,2017,1,24,26.3,24.0/1.0/2017.0
8060,2017,1,25,26.6,25.0/1.0/2017.0
8061,2017,1,26,26.7,26.0/1.0/2017.0
8062,2017,1,27,26.3,27.0/1.0/2017.0
8063,2017,1,28,26.5,28.0/1.0/2017.0
8064,2017,1,29,25.7,29.0/1.0/2017.0
8065,2017,1,30,25.9,30.0/1.0/2017.0
8066,2017,1,31,25.3,31.0/1.0/2017.0
8067,2017,2,1,25.2,1.0/2.0/2017.0
8068,2017,2,2,25.4,2.0/2.0/2017.0
8069,2017,2,3,25.5,3.0/2.0/2017.0
8070,2017,2,4,25.3,4.0/2.0/2017.0
8071,2017,2,5,25.3,5.0/2.0/2017.0
8072,2017,2,6,26.0,6.0/2.0/2017.0
8073,2017,2,7,25.7,7.0/2.0/2017.0
8074,2017,2,8,25.9,8.0/2.0/2017.0
8075,2017,2,9,24.9,9.0/2.0/2017.0
8076,2017,2,10,25.3,10.0/2.0/2017.0
8077,2017,2,11,25.4,11.0/2.0/2017.0
8078,2017,2,12,25.8,12.0/2.0/2017.0
8079,2017,2,13,27.3,13.0/2.0/2017.0
8080,2017,2,14,27.8,14.0/2.0/2017.0
8081,2017,2,15,27.0,15.0/2.0/2017.0
8082,2017,2,16,26.8,16.0/2.0/2017.0
8083,2017,2,17,25.5,17.0/2.0/2017.0
8084,2017,2,18,25.7,18.0/2.0/2017.0
8085,2017,2,19,26.0,19.0/2.0/2017.0
8086,2017,2,20,27.6,20.0/2.0/2017.0
8087,2017,2,21,27.9,21.0/2.0/2017.0
8088,2017,2,22,27.8,22.0/2.0/2017.0
8089,2017,2,23,27.7,23.0/2.0/2017.0
8090,2017,2,24,26.9,24.0/2.0/2017.0
8091,2017,2,25,26.3,25.0/2.0/2017.0
8092,2017,2,26,25.8,26.0/2.0/2017.0
8093,2017,2,27,26.5,27.0/2.0/2017.0
8094,2017,2,28,26.3,28.0/2.0/2017.0
8095,2017,3,1,26.3,1.0/3.0/2017.0
8096,2017,3,2,26.8,2.0/3.0/2017.0
8097,2017,3,3,27.9,3.0/3.0/2017.0
8098,2017,3,4,28.7,4.0/3.0/2017.0
8099,2017,3,5,29.0,5.0/3.0/2017.0
8100,2017,3,6,29.4,6.0/3.0/2017.0
8101,2017,3,7,29.8,7.0/3.0/2017.0
8102,2017,3,8,29.4,8.0/3.0/2017.0
8103,2017,3,9,29.6,9.0/3.0/2017.0
8104,2017,3,10,30.1,10.0/3.0/2017.0
8105,2017,3,11,30.7,11.0/3.0/2017.0
8106,2017,3,12,30.4,12.0/3.0/2017.0
8107,2017,3,13,29.9,13.0/3.0/2017.0
8108,2017,3,14,29.6,14.0/3.0/2017.0
8109,2017,3,15,29.6,15.0/3.0/2017.0
8110,2017,3,16,29.1,16.0/3.0/2017.0
8111,2017,3,17,29.4,17.0/3.0/2017.0
8112,2017,3,18,29.5,18.0/3.0/2017.0
8113,2017,3,19,29.8,19.0/3.0/2017.0
8114,2017,3,20,30.4,20.0/3.0/2017.0
8115,2017,3,21,30.7,21.0/3.0/2017.0
8116,2017,3,22,29.6,22.0/3.0/2017.0
8117,2017,3,23,28.9,23.0/3.0/2017.0
8118,2017,3,24,28.8,24.0/3.0/2017.0
8119,2017,3,25,28.6,25.0/3.0/2017.0
8120,2017,3,26,28.7,26.0/3.0/2017.0
8121,2017,3,27,29.1,27.0/3.0/2017.0
8122,2017,3,28,29.5,28.0/3.0/2017.0
8123,2017,3,29,29.7,29.0/3.0/2017.0
8124,2017,3,30,30.5,30.0/3.0/2017.0
8125,2017,3,31,30.4,31.0/3.0/2017.0
8126,2017,4,1,30.2,1.0/4.0/2017.0
8127,2017,4,2,30.6,2.0/4.0/2017.0
8128,2017,4,3,31.1,3.0/4.0/2017.0
8129,2017,4,4,30.9,4.0/4.0/2017.0
8130,2017,4,5,31.7,5.0/4.0/2017.0
8131,2017,4,6,31.4,6.0/4.0/2017.0
8132,2017,4,7,31.3,7.0/4.0/2017.0
8133,2017,4,8,31.0,8.0/4.0/2017.0
8134,2017,4,9,31.1,9.0/4.0/2017.0
8135,2017,4,10,31.4,10.0/4.0/2017.0
8136,2017,4,11,31.4,11.0/4.0/2017.0
8137,2017,4,12,31.0,12.0/4.0/2017.0
8138,2017,4,13,30.4,13.0/4.0/2017.0
8139,2017,4,14,29.7,14.0/4.0/2017.0
8140,2017,4,15,30.6,15.0/4.0/2017.0
8141,2017,4,16,32.6,16.0/4.0/2017.0
8142,2017,4,17,33.4,17.0/4.0/2017.0
8143,2017,4,18,32.5,18.0/4.0/2017.0
8144,2017,4,19,32.2,19.0/4.0/2017.0
8145,2017,4,20,31.9,20.0/4.0/2017.0
8146,2017,4,21,32.6,21.0/4.0/2017.0
8147,2017,4,22,33.0,22.0/4.0/2017.0
8148,2017,4,23,32.9,23.0/4.0/2017.0
8149,2017,4,24,32.6,24.0/4.0/2017.0
8150,2017,4,25,32.4,25.0/4.0/2017.0
8151,2017,4,26,31.9,26.0/4.0/2017.0
8152,2017,4,27,32.7,27.0/4.0/2017.0
8153,2017,4,28,32.1,28.0/4.0/2017.0
8154,2017,4,29,32.5,29.0/4.0/2017.0
8155,2017,4,30,32.1,30.0/4.0/2017.0
8156,2017,5,1,31.5,1.0/5.0/2017.0
8157,2017,5,2,31.0,2.0/5.0/2017.0
8158,2017,5,3,31.1,3.0/5.0/2017.0
8159,2017,5,4,31.5,4.0/5.0/2017.0
8160,2017,5,5,31.7,5.0/5.0/2017.0
8161,2017,5,6,32.5,6.0/5.0/2017.0
8162,2017,5,7,32.1,7.0/5.0/2017.0
8163,2017,5,8,32.3,8.0/5.0/2017.0
8164,2017,5,9,32.1,9.0/5.0/2017.0
8165,2017,5,10,31.2,10.0/5.0/2017.0
8166,2017,5,11,30.5,11.0/5.0/2017.0
8167,2017,5,12,31.9,12.0/5.0/2017.0
8168,2017,5,13,31.9,13.0/5.0/2017.0
8169,2017,5,14,33.2,14.0/5.0/2017.0
8170,2017,5,15,34.4,15.0/5.0/2017.0
8171,2017,5,16,34.8,16.0/5.0/2017.0
8172,2017,5,17,35.0,17.0/5.0/2017.0
8173,2017,5,18,34.9,18.0/5.0/2017.0
8174,2017,5,19,34.1,19.0/5.0/2017.0
8175,2017,5,20,34.8,20.0/5.0/2017.0
8176,2017,5,21,33.6,21.0/5.0/2017.0
8177,2017,5,22,33.2,22.0/5.0/2017.0
8178,2017,5,23,33.2,23.0/5.0/2017.0
8179,2017,5,24,33.7,24.0/5.0/2017.0
8180,2017,5,25,33.2,25.0/5.0/2017.0
8181,2017,5,26,33.5,26.0/5.0/2017.0
8182,2017,5,27,33.1,27.0/5.0/2017.0
8183,2017,5,28,34.9,28.0/5.0/2017.0
8184,2017,5,29,36.0,29.0/5.0/2017.0
8185,2017,5,30,34.8,30.0/5.0/2017.0
8186,2017,5,31,33.9,31.0/5.0/2017.0
8187,2017,6,1,33.4,1.0/6.0/2017.0
8188,2017,6,2,32.6,2.0/6.0/2017.0
8189,2017,6,3,34.1,3.0/6.0/2017.0
8190,2017,6,4,33.7,4.0/6.0/2017.0
8191,2017,6,5,34.1,5.0/6.0/2017.0
8192,2017,6,6,31.5,6.0/6.0/2017.0
8193,2017,6,7,30.3,7.0/6.0/2017.0
8194,2017,6,8,31.9,8.0/6.0/2017.0
8195,2017,6,9,33.1,9.0/6.0/2017.0
8196,2017,6,10,34.0,10.0/6.0/2017.0
8197,2017,6,11,33.1,11.0/6.0/2017.0
8198,2017,6,12,33.4,12.0/6.0/2017.0
8199,2017,6,13,33.2,13.0/6.0/2017.0
8200,2017,6,14,32.9,14.0/6.0/2017.0
8201,2017,6,15,32.2,15.0/6.0/2017.0
8202,2017,6,16,31.5,16.0/6.0/2017.0
8203,2017,6,17,32.3,17.0/6.0/2017.0
8204,2017,6,18,32.2,18.0/6.0/2017.0
8205,2017,6,19,29.6,19.0/6.0/2017.0
8206,2017,6,20,29.4,20.0/6.0/2017.0
8207,2017,6,21,32.0,21.0/6.0/2017.0
8208,2017,6,22,31.7,22.0/6.0/2017.0
8209,2017,6,23,31.4,23.0/6.0/2017.0
8210,2017,6,24,30.2,24.0/6.0/2017.0
8211,2017,6,25,31.5,25.0/6.0/2017.0
8212,2017,6,26,32.4,26.0/6.0/2017.0
8213,2017,6,27,31.7,27.0/6.0/2017.0
8214,2017,6,28,32.5,28.0/6.0/2017.0
8215,2017,6,29,33.4,29.0/6.0/2017.0
8216,2017,6,30,32.5,30.0/6.0/2017.0
8217,2017,7,1,32.5,1.0/7.0/2017.0
8218,2017,7,2,32.9,2.0/7.0/2017.0
8219,2017,7,3,32.3,3.0/7.0/2017.0
8220,2017,7,4,32.6,4.0/7.0/2017.0
8221,2017,7,5,33.1,5.0/7.0/2017.0
8222,2017,7,6,31.2,6.0/7.0/2017.0
8223,2017,7,7,30.4,7.0/7.0/2017.0
8224,2017,7,8,30.4,8.0/7.0/2017.0
8225,2017,7,9,29.9,9.0/7.0/2017.0
8226,2017,7,10,30.9,10.0/7.0/2017.0
8227,2017,7,11,30.7,11.0/7.0/2017.0
8228,2017,7,12,27.7,12.0/7.0/2017.0
8229,2017,7,13,30.6,13.0/7.0/2017.0
8230,2017,7,14,29.7,14.0/7.0/2017.0
8231,2017,7,15,29.9,15.0/7.0/2017.0
8232,2017,7,16,30.6,16.0/7.0/2017.0
8233,2017,7,17,30.9,17.0/7.0/2017.0
8234,2017,7,18,31.4,18.0/7.0/2017.0
8235,2017,7,19,30.7,19.0/7.0/2017.0
8236,2017,7,20,32.0,20.0/7.0/2017.0
8237,2017,7,21,32.3,21.0/7.0/2017.0
8238,2017,7,22,32.4,22.0/7.0/2017.0
8239,2017,7,23,32.5,23.0/7.0/2017.0
8240,2017,7,24,32.6,24.0/7.0/2017.0
